Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,MIDCPNIFTY,35540,OPTIDX,CE,10950,MIDCPNIFTY,MIDCPNIFTY MAR 10950 CE,MIDCPNIFTY27MAR25C10950,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35541,OPTIDX,PE,10950,MIDCPNIFTY,MIDCPNIFTY MAR 10950 PE,MIDCPNIFTY27MAR25P10950,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35542,OPTIDX,CE,10975,MIDCPNIFTY,MIDCPNIFTY MAR 10975 CE,MIDCPNIFTY27MAR25C10975,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35549,OPTIDX,PE,56700,NIFTYNXT50,NIFTYNXT50 MAR 56700 PE,NIFTYNXT5027MAR25P56700,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35550,OPTIDX,CE,56800,NIFTYNXT50,NIFTYNXT50 MAR 56800 CE,NIFTYNXT5027MAR25C56800,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35551,OPTIDX,PE,56800,NIFTYNXT50,NIFTYNXT50 MAR 56800 PE,NIFTYNXT5027MAR25P56800,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35552,OPTIDX,CE,56900,NIFTYNXT50,NIFTYNXT50 MAR 56900 CE,NIFTYNXT5027MAR25C56900,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35554,OPTIDX,PE,56900,NIFTYNXT50,NIFTYNXT50 MAR 56900 PE,NIFTYNXT5027MAR25P56900,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35558,OPTIDX,PE,10975,MIDCPNIFTY,MIDCPNIFTY MAR 10975 PE,MIDCPNIFTY27MAR25P10975,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35559,OPTIDX,CE,11000,MIDCPNIFTY,MIDCPNIFTY MAR 11000 CE,MIDCPNIFTY27MAR25C11000,2025-03-27,120,0.05
NFO,nse_fo,COFORGE,35560,FUTSTK,XX,-1,COFORGE LIMITED,COFORGE MAR FUT,COFORGE27MAR25F,2025-03-27,75,0.05
NFO,nse_fo,MIDCPNIFTY,35561,OPTIDX,PE,11000,MIDCPNIFTY,MIDCPNIFTY MAR 11000 PE,MIDCPNIFTY27MAR25P11000,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35562,OPTIDX,CE,11025,MIDCPNIFTY,MIDCPNIFTY MAR 11025 CE,MIDCPNIFTY27MAR25C11025,2025-03-27,120,0.05
NFO,nse_fo,COLPAL,35564,FUTSTK,XX,-1,COLGATE PALMOLIVE LTD.,COLPAL MAR FUT,COLPAL27MAR25F,2025-03-27,175,0.05
NFO,nse_fo,CONCOR,35565,FUTSTK,XX,-1,CONTAINER CORP OF IND LTD,CONCOR MAR FUT,CONCOR27MAR25F,2025-03-27,1000,0.05
NFO,nse_fo,BSE,35569,FUTSTK,XX,-1,BSE LIMITED,BSE FEB FUT,BSE27FEB25F,2025-02-27,125,0.05
NFO,nse_fo,CROMPTON,35570,FUTSTK,XX,-1,CROMPT GREA CON ELEC LTD,CROMPTON MAR FUT,CROMPTON27MAR25F,2025-03-27,1800,0.05
NFO,nse_fo,CUMMINSIND,35571,FUTSTK,XX,-1,CUMMINS INDIA LTD,CUMMINSIND MAR FUT,CUMMINSIND27MAR25F,2025-03-27,150,0.05
NFO,nse_fo,NIFTYNXT50,35572,OPTIDX,CE,57000,NIFTYNXT50,NIFTYNXT50 MAR 57000 CE,NIFTYNXT5027MAR25C57000,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35573,OPTIDX,PE,57000,NIFTYNXT50,NIFTYNXT50 MAR 57000 PE,NIFTYNXT5027MAR25P57000,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35574,OPTIDX,PE,11025,MIDCPNIFTY,MIDCPNIFTY MAR 11025 PE,MIDCPNIFTY27MAR25P11025,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35575,OPTIDX,CE,11050,MIDCPNIFTY,MIDCPNIFTY MAR 11050 CE,MIDCPNIFTY27MAR25C11050,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35578,OPTIDX,CE,57100,NIFTYNXT50,NIFTYNXT50 MAR 57100 CE,NIFTYNXT5027MAR25C57100,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35579,OPTIDX,PE,57100,NIFTYNXT50,NIFTYNXT50 MAR 57100 PE,NIFTYNXT5027MAR25P57100,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35580,OPTIDX,PE,11050,MIDCPNIFTY,MIDCPNIFTY MAR 11050 PE,MIDCPNIFTY27MAR25P11050,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35581,OPTIDX,CE,57200,NIFTYNXT50,NIFTYNXT50 MAR 57200 CE,NIFTYNXT5027MAR25C57200,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35582,OPTIDX,CE,11075,MIDCPNIFTY,MIDCPNIFTY MAR 11075 CE,MIDCPNIFTY27MAR25C11075,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35583,OPTIDX,PE,11075,MIDCPNIFTY,MIDCPNIFTY MAR 11075 PE,MIDCPNIFTY27MAR25P11075,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35584,OPTIDX,CE,11100,MIDCPNIFTY,MIDCPNIFTY MAR 11100 CE,MIDCPNIFTY27MAR25C11100,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35585,OPTIDX,PE,11100,MIDCPNIFTY,MIDCPNIFTY MAR 11100 PE,MIDCPNIFTY27MAR25P11100,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35586,OPTIDX,CE,11125,MIDCPNIFTY,MIDCPNIFTY MAR 11125 CE,MIDCPNIFTY27MAR25C11125,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35587,OPTIDX,PE,11125,MIDCPNIFTY,MIDCPNIFTY MAR 11125 PE,MIDCPNIFTY27MAR25P11125,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35588,OPTIDX,CE,11150,MIDCPNIFTY,MIDCPNIFTY MAR 11150 CE,MIDCPNIFTY27MAR25C11150,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35591,OPTIDX,PE,11150,MIDCPNIFTY,MIDCPNIFTY MAR 11150 PE,MIDCPNIFTY27MAR25P11150,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35594,OPTIDX,PE,57200,NIFTYNXT50,NIFTYNXT50 MAR 57200 PE,NIFTYNXT5027MAR25P57200,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35595,OPTIDX,CE,11175,MIDCPNIFTY,MIDCPNIFTY MAR 11175 CE,MIDCPNIFTY27MAR25C11175,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35598,OPTIDX,CE,50500,NIFTYNXT50,NIFTYNXT50 FEB 50500 CE,NIFTYNXT5027FEB25C50500,2025-02-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35599,OPTIDX,PE,50500,NIFTYNXT50,NIFTYNXT50 FEB 50500 PE,NIFTYNXT5027FEB25P50500,2025-02-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35600,OPTIDX,CE,51000,NIFTYNXT50,NIFTYNXT50 FEB 51000 CE,NIFTYNXT5027FEB25C51000,2025-02-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35601,OPTIDX,PE,51000,NIFTYNXT50,NIFTYNXT50 FEB 51000 PE,NIFTYNXT5027FEB25P51000,2025-02-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35602,OPTIDX,CE,57300,NIFTYNXT50,NIFTYNXT50 MAR 57300 CE,NIFTYNXT5027MAR25C57300,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35603,OPTIDX,PE,57300,NIFTYNXT50,NIFTYNXT50 MAR 57300 PE,NIFTYNXT5027MAR25P57300,2025-03-27,25,0.05
NFO,nse_fo,ADANIGREEN,35606,OPTSTK,CE,840,ADANI GREEN ENERGY LTD,ADANIGREEN FEB 840 CE,ADANIGREEN27FEB25C840,2025-02-27,375,0.05
NFO,nse_fo,MIDCPNIFTY,35607,OPTIDX,PE,11175,MIDCPNIFTY,MIDCPNIFTY MAR 11175 PE,MIDCPNIFTY27MAR25P11175,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35608,OPTIDX,CE,11200,MIDCPNIFTY,MIDCPNIFTY MAR 11200 CE,MIDCPNIFTY27MAR25C11200,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35609,OPTIDX,PE,11200,MIDCPNIFTY,MIDCPNIFTY MAR 11200 PE,MIDCPNIFTY27MAR25P11200,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35610,OPTIDX,CE,11225,MIDCPNIFTY,MIDCPNIFTY MAR 11225 CE,MIDCPNIFTY27MAR25C11225,2025-03-27,120,0.05
NFO,nse_fo,ADANIGREEN,35611,OPTSTK,PE,840,ADANI GREEN ENERGY LTD,ADANIGREEN FEB 840 PE,ADANIGREEN27FEB25P840,2025-02-27,375,0.05
NFO,nse_fo,NIFTYNXT50,35612,OPTIDX,CE,57400,NIFTYNXT50,NIFTYNXT50 MAR 57400 CE,NIFTYNXT5027MAR25C57400,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35613,OPTIDX,CE,51500,NIFTYNXT50,NIFTYNXT50 FEB 51500 CE,NIFTYNXT5027FEB25C51500,2025-02-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35614,OPTIDX,PE,51500,NIFTYNXT50,NIFTYNXT50 FEB 51500 PE,NIFTYNXT5027FEB25P51500,2025-02-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35615,OPTIDX,PE,57400,NIFTYNXT50,NIFTYNXT50 MAR 57400 PE,NIFTYNXT5027MAR25P57400,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35616,OPTIDX,CE,57500,NIFTYNXT50,NIFTYNXT50 MAR 57500 CE,NIFTYNXT5027MAR25C57500,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35617,OPTIDX,CE,52000,NIFTYNXT50,NIFTYNXT50 FEB 52000 CE,NIFTYNXT5027FEB25C52000,2025-02-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35618,OPTIDX,PE,52000,NIFTYNXT50,NIFTYNXT50 FEB 52000 PE,NIFTYNXT5027FEB25P52000,2025-02-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35620,OPTIDX,PE,57500,NIFTYNXT50,NIFTYNXT50 MAR 57500 PE,NIFTYNXT5027MAR25P57500,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35622,OPTIDX,CE,52500,NIFTYNXT50,NIFTYNXT50 FEB 52500 CE,NIFTYNXT5027FEB25C52500,2025-02-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35623,OPTIDX,PE,52500,NIFTYNXT50,NIFTYNXT50 FEB 52500 PE,NIFTYNXT5027FEB25P52500,2025-02-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35625,OPTIDX,CE,57600,NIFTYNXT50,NIFTYNXT50 MAR 57600 CE,NIFTYNXT5027MAR25C57600,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35626,OPTIDX,PE,11225,MIDCPNIFTY,MIDCPNIFTY MAR 11225 PE,MIDCPNIFTY27MAR25P11225,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35627,OPTIDX,CE,11250,MIDCPNIFTY,MIDCPNIFTY MAR 11250 CE,MIDCPNIFTY27MAR25C11250,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35628,OPTIDX,PE,11250,MIDCPNIFTY,MIDCPNIFTY MAR 11250 PE,MIDCPNIFTY27MAR25P11250,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35629,OPTIDX,CE,11275,MIDCPNIFTY,MIDCPNIFTY MAR 11275 CE,MIDCPNIFTY27MAR25C11275,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35635,OPTIDX,PE,11275,MIDCPNIFTY,MIDCPNIFTY MAR 11275 PE,MIDCPNIFTY27MAR25P11275,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35636,OPTIDX,CE,11300,MIDCPNIFTY,MIDCPNIFTY MAR 11300 CE,MIDCPNIFTY27MAR25C11300,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35637,OPTIDX,PE,11300,MIDCPNIFTY,MIDCPNIFTY MAR 11300 PE,MIDCPNIFTY27MAR25P11300,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35638,OPTIDX,CE,11325,MIDCPNIFTY,MIDCPNIFTY MAR 11325 CE,MIDCPNIFTY27MAR25C11325,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35639,OPTIDX,PE,11325,MIDCPNIFTY,MIDCPNIFTY MAR 11325 PE,MIDCPNIFTY27MAR25P11325,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35640,OPTIDX,CE,11350,MIDCPNIFTY,MIDCPNIFTY MAR 11350 CE,MIDCPNIFTY27MAR25C11350,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35641,OPTIDX,PE,11350,MIDCPNIFTY,MIDCPNIFTY MAR 11350 PE,MIDCPNIFTY27MAR25P11350,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35642,OPTIDX,CE,11375,MIDCPNIFTY,MIDCPNIFTY MAR 11375 CE,MIDCPNIFTY27MAR25C11375,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35643,OPTIDX,PE,57600,NIFTYNXT50,NIFTYNXT50 MAR 57600 PE,NIFTYNXT5027MAR25P57600,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35644,OPTIDX,CE,57700,NIFTYNXT50,NIFTYNXT50 MAR 57700 CE,NIFTYNXT5027MAR25C57700,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35650,OPTIDX,CE,53000,NIFTYNXT50,NIFTYNXT50 FEB 53000 CE,NIFTYNXT5027FEB25C53000,2025-02-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35651,OPTIDX,PE,53000,NIFTYNXT50,NIFTYNXT50 FEB 53000 PE,NIFTYNXT5027FEB25P53000,2025-02-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35652,OPTIDX,CE,53500,NIFTYNXT50,NIFTYNXT50 FEB 53500 CE,NIFTYNXT5027FEB25C53500,2025-02-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35657,OPTIDX,PE,53500,NIFTYNXT50,NIFTYNXT50 FEB 53500 PE,NIFTYNXT5027FEB25P53500,2025-02-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35658,OPTIDX,PE,11375,MIDCPNIFTY,MIDCPNIFTY MAR 11375 PE,MIDCPNIFTY27MAR25P11375,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35659,OPTIDX,PE,57700,NIFTYNXT50,NIFTYNXT50 MAR 57700 PE,NIFTYNXT5027MAR25P57700,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35660,OPTIDX,CE,57800,NIFTYNXT50,NIFTYNXT50 MAR 57800 CE,NIFTYNXT5027MAR25C57800,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35661,OPTIDX,PE,57800,NIFTYNXT50,NIFTYNXT50 MAR 57800 PE,NIFTYNXT5027MAR25P57800,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35663,OPTIDX,CE,57900,NIFTYNXT50,NIFTYNXT50 MAR 57900 CE,NIFTYNXT5027MAR25C57900,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35666,OPTIDX,PE,57900,NIFTYNXT50,NIFTYNXT50 MAR 57900 PE,NIFTYNXT5027MAR25P57900,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35667,OPTIDX,CE,11400,MIDCPNIFTY,MIDCPNIFTY MAR 11400 CE,MIDCPNIFTY27MAR25C11400,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35668,OPTIDX,CE,58000,NIFTYNXT50,NIFTYNXT50 MAR 58000 CE,NIFTYNXT5027MAR25C58000,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35678,OPTIDX,PE,58000,NIFTYNXT50,NIFTYNXT50 MAR 58000 PE,NIFTYNXT5027MAR25P58000,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35680,OPTIDX,PE,11400,MIDCPNIFTY,MIDCPNIFTY MAR 11400 PE,MIDCPNIFTY27MAR25P11400,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35682,OPTIDX,CE,58100,NIFTYNXT50,NIFTYNXT50 MAR 58100 CE,NIFTYNXT5027MAR25C58100,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35683,OPTIDX,CE,11425,MIDCPNIFTY,MIDCPNIFTY MAR 11425 CE,MIDCPNIFTY27MAR25C11425,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35684,OPTIDX,PE,58100,NIFTYNXT50,NIFTYNXT50 MAR 58100 PE,NIFTYNXT5027MAR25P58100,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35685,OPTIDX,CE,58200,NIFTYNXT50,NIFTYNXT50 MAR 58200 CE,NIFTYNXT5027MAR25C58200,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35687,OPTIDX,PE,11425,MIDCPNIFTY,MIDCPNIFTY MAR 11425 PE,MIDCPNIFTY27MAR25P11425,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35689,OPTIDX,CE,11450,MIDCPNIFTY,MIDCPNIFTY MAR 11450 CE,MIDCPNIFTY27MAR25C11450,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35690,OPTIDX,PE,11450,MIDCPNIFTY,MIDCPNIFTY MAR 11450 PE,MIDCPNIFTY27MAR25P11450,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35692,OPTIDX,CE,11475,MIDCPNIFTY,MIDCPNIFTY MAR 11475 CE,MIDCPNIFTY27MAR25C11475,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35693,OPTIDX,PE,11475,MIDCPNIFTY,MIDCPNIFTY MAR 11475 PE,MIDCPNIFTY27MAR25P11475,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35698,OPTIDX,CE,11500,MIDCPNIFTY,MIDCPNIFTY MAR 11500 CE,MIDCPNIFTY27MAR25C11500,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35699,OPTIDX,PE,11500,MIDCPNIFTY,MIDCPNIFTY MAR 11500 PE,MIDCPNIFTY27MAR25P11500,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35700,OPTIDX,CE,11525,MIDCPNIFTY,MIDCPNIFTY MAR 11525 CE,MIDCPNIFTY27MAR25C11525,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35701,OPTIDX,PE,11525,MIDCPNIFTY,MIDCPNIFTY MAR 11525 PE,MIDCPNIFTY27MAR25P11525,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35702,OPTIDX,PE,58200,NIFTYNXT50,NIFTYNXT50 MAR 58200 PE,NIFTYNXT5027MAR25P58200,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35703,OPTIDX,CE,58300,NIFTYNXT50,NIFTYNXT50 MAR 58300 CE,NIFTYNXT5027MAR25C58300,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35706,OPTIDX,PE,58300,NIFTYNXT50,NIFTYNXT50 MAR 58300 PE,NIFTYNXT5027MAR25P58300,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35707,OPTIDX,CE,11550,MIDCPNIFTY,MIDCPNIFTY MAR 11550 CE,MIDCPNIFTY27MAR25C11550,2025-03-27,120,0.05
NFO,nse_fo,BSOFT,35708,FUTSTK,XX,-1,BIRLASOFT LIMITED,BSOFT FEB FUT,BSOFT27FEB25F,2025-02-27,1000,0.05
NFO,nse_fo,MIDCPNIFTY,35709,OPTIDX,PE,11550,MIDCPNIFTY,MIDCPNIFTY MAR 11550 PE,MIDCPNIFTY27MAR25P11550,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35710,OPTIDX,CE,11575,MIDCPNIFTY,MIDCPNIFTY MAR 11575 CE,MIDCPNIFTY27MAR25C11575,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35711,OPTIDX,PE,11575,MIDCPNIFTY,MIDCPNIFTY MAR 11575 PE,MIDCPNIFTY27MAR25P11575,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35712,OPTIDX,CE,11600,MIDCPNIFTY,MIDCPNIFTY MAR 11600 CE,MIDCPNIFTY27MAR25C11600,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35713,OPTIDX,PE,11600,MIDCPNIFTY,MIDCPNIFTY MAR 11600 PE,MIDCPNIFTY27MAR25P11600,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35715,OPTIDX,CE,58400,NIFTYNXT50,NIFTYNXT50 MAR 58400 CE,NIFTYNXT5027MAR25C58400,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35717,OPTIDX,CE,11625,MIDCPNIFTY,MIDCPNIFTY MAR 11625 CE,MIDCPNIFTY27MAR25C11625,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35718,OPTIDX,PE,11625,MIDCPNIFTY,MIDCPNIFTY MAR 11625 PE,MIDCPNIFTY27MAR25P11625,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35719,OPTIDX,CE,11650,MIDCPNIFTY,MIDCPNIFTY MAR 11650 CE,MIDCPNIFTY27MAR25C11650,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35720,OPTIDX,PE,11650,MIDCPNIFTY,MIDCPNIFTY MAR 11650 PE,MIDCPNIFTY27MAR25P11650,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35722,OPTIDX,PE,58400,NIFTYNXT50,NIFTYNXT50 MAR 58400 PE,NIFTYNXT5027MAR25P58400,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35723,OPTIDX,CE,58500,NIFTYNXT50,NIFTYNXT50 MAR 58500 CE,NIFTYNXT5027MAR25C58500,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35724,OPTIDX,PE,58500,NIFTYNXT50,NIFTYNXT50 MAR 58500 PE,NIFTYNXT5027MAR25P58500,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35725,OPTIDX,CE,58600,NIFTYNXT50,NIFTYNXT50 MAR 58600 CE,NIFTYNXT5027MAR25C58600,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35726,OPTIDX,CE,11675,MIDCPNIFTY,MIDCPNIFTY MAR 11675 CE,MIDCPNIFTY27MAR25C11675,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35727,OPTIDX,PE,58600,NIFTYNXT50,NIFTYNXT50 MAR 58600 PE,NIFTYNXT5027MAR25P58600,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35729,OPTIDX,PE,11675,MIDCPNIFTY,MIDCPNIFTY MAR 11675 PE,MIDCPNIFTY27MAR25P11675,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35730,OPTIDX,CE,58700,NIFTYNXT50,NIFTYNXT50 MAR 58700 CE,NIFTYNXT5027MAR25C58700,2025-03-27,25,0.05
NFO,nse_fo,CAMS,35736,FUTSTK,XX,-1,COMPUTER AGE MNGT SER LTD,CAMS FEB FUT,CAMS27FEB25F,2025-02-27,125,0.05
NFO,nse_fo,MIDCPNIFTY,35739,OPTIDX,CE,11700,MIDCPNIFTY,MIDCPNIFTY MAR 11700 CE,MIDCPNIFTY27MAR25C11700,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35742,OPTIDX,PE,58700,NIFTYNXT50,NIFTYNXT50 MAR 58700 PE,NIFTYNXT5027MAR25P58700,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35743,OPTIDX,CE,58800,NIFTYNXT50,NIFTYNXT50 MAR 58800 CE,NIFTYNXT5027MAR25C58800,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35744,OPTIDX,PE,58800,NIFTYNXT50,NIFTYNXT50 MAR 58800 PE,NIFTYNXT5027MAR25P58800,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35753,OPTIDX,CE,58900,NIFTYNXT50,NIFTYNXT50 MAR 58900 CE,NIFTYNXT5027MAR25C58900,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35755,OPTIDX,PE,11700,MIDCPNIFTY,MIDCPNIFTY MAR 11700 PE,MIDCPNIFTY27MAR25P11700,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35759,OPTIDX,PE,58900,NIFTYNXT50,NIFTYNXT50 MAR 58900 PE,NIFTYNXT5027MAR25P58900,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35761,OPTIDX,CE,59000,NIFTYNXT50,NIFTYNXT50 MAR 59000 CE,NIFTYNXT5027MAR25C59000,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35762,OPTIDX,CE,11725,MIDCPNIFTY,MIDCPNIFTY MAR 11725 CE,MIDCPNIFTY27MAR25C11725,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35763,OPTIDX,PE,11725,MIDCPNIFTY,MIDCPNIFTY MAR 11725 PE,MIDCPNIFTY27MAR25P11725,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35764,OPTIDX,CE,11750,MIDCPNIFTY,MIDCPNIFTY MAR 11750 CE,MIDCPNIFTY27MAR25C11750,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35765,OPTIDX,PE,11750,MIDCPNIFTY,MIDCPNIFTY MAR 11750 PE,MIDCPNIFTY27MAR25P11750,2025-03-27,120,0.05
NFO,nse_fo,CYIENT,35769,FUTSTK,XX,-1,CYIENT LIMITED,CYIENT MAR FUT,CYIENT27MAR25F,2025-03-27,300,0.05
NFO,nse_fo,NIFTYNXT50,35770,OPTIDX,PE,59000,NIFTYNXT50,NIFTYNXT50 MAR 59000 PE,NIFTYNXT5027MAR25P59000,2025-03-27,25,0.05
NFO,nse_fo,NIFTYNXT50,35771,OPTIDX,CE,59100,NIFTYNXT50,NIFTYNXT50 MAR 59100 CE,NIFTYNXT5027MAR25C59100,2025-03-27,25,0.05
NFO,nse_fo,MIDCPNIFTY,35772,OPTIDX,CE,11775,MIDCPNIFTY,MIDCPNIFTY MAR 11775 CE,MIDCPNIFTY27MAR25C11775,2025-03-27,120,0.05
NFO,nse_fo,MIDCPNIFTY,35773,OPTIDX,PE,11775,MIDCPNIFTY,MIDCPNIFTY MAR 11775 PE,MIDCPNIFTY27MAR25P11775,2025-03-27,120,0.05
NFO,nse_fo,NIFTYNXT50,35774,OPTIDX,CE,54000,NIFTYNXT50,NIFTYNXT50 FEB 54000 CE,NIFTYNXT5027FEB25C54000,2025-02-27,25,0.05
